gameobject_path_id,gameobject_name,normalized_name,enemy_behaviour_path_id,prefab_enemy_path_id,enemy_class,evolution,enemy_height,is_golden_variant,is_supreme_variant,ultimus_class
60419,Cyclops Minion (2),Cyclops Minion,283268,10663,0,2,1.7000000476837158,0,0,0
60413,Cyclops Minion (3),Cyclops Minion,283275,10663,0,2,1.7000000476837158,0,0,0
60414,Cyclops Minion (4),Cyclops Minion,283274,10663,0,2,1.7000000476837158,0,0,0
60416,Cyclops Minion (5),Cyclops Minion,283271,10663,0,2,1.7000000476837158,0,0,0
60411,Cyclops Minion (6),Cyclops Minion,283276,10663,0,2,1.7000000476837158,0,0,0
60417,Cyclops Minion (7),Cyclops Minion,283272,10663,0,2,1.7000000476837158,0,0,0
60418,Cyclops Minion (8),Cyclops Minion,283270,10663,0,2,1.7000000476837158,0,0,0
60412,Cyclops Minion (9),Cyclops Minion,283277,10663,0,2,1.7000000476837158,0,0,0
57057,Death,Death,270377,10630,0,1,1.2999999523162842,0,0,0
63173,Death (1),Death,280502,10630,0,1,1.2999999523162842,0,0,0
63161,Death (10),Death,280486,10630,0,1,1.2999999523162842,0,0,0
63163,Death (11),Death,280492,10630,0,1,1.2999999523162842,0,0,0
63162,Death (12),Death,280493,10630,0,1,1.2999999523162842,0,0,0
63166,Death (13),Death,280498,10630,0,1,1.2999999523162842,0,0,0
63164,Death (14),Death,280491,10630,0,1,1.2999999523162842,0,0,0
63171,Death (15),Death,280504,10630,0,1,1.2999999523162842,0,0,0
63167,Death (16),Death,280497,10630,0,1,1.2999999523162842,0,0,0
63172,Death (17),Death,280503,10630,0,1,1.2999999523162842,0,0,0
63169,Death (18),Death,280495,10630,0,1,1.2999999523162842,0,0,0
63165,Death (19),Death,280490,10630,0,1,1.2999999523162842,0,0,0
63157,Death (2),Death,280489,10630,0,1,1.2999999523162842,0,0,0
63176,Death (20),Death,280499,10630,0,1,1.2999999523162842,0,0,0
63158,Death (3),Death,280488,10630,0,1,1.2999999523162842,0,0,0
63159,Death (4),Death,280485,10630,0,1,1.2999999523162842,0,0,0
63168,Death (5),Death,280496,10630,0,1,1.2999999523162842,0,0,0
63174,Death (6),Death,280500,10630,0,1,1.2999999523162842,0,0,0
63160,Death (7),Death,280487,10630,0,1,1.2999999523162842,0,0,0
63170,Death (8),Death,280494,10630,0,1,1.2999999523162842,0,0,0
63175,Death (9),Death,280501,10630,0,1,1.2999999523162842,0,0,0
32155,Death Mage,Death Mage,319956,10631,0,3,2.5,0,0,0
52088,Death Mage (1),Death Mage,280550,10631,0,3,2.5,0,0,0
52091,Death Mage (10),Death Mage,280549,10631,0,3,2.5,0,0,0
52093,Death Mage (2),Death Mage,280556,10631,0,3,2.5,0,0,0
52089,Death Mage (3),Death Mage,280551,10631,0,3,2.5,0,0,0
52094,Death Mage (4),Death Mage,280554,10631,0,3,2.5,0,0,0
52096,Death Mage (5),Death Mage,280553,10631,0,3,2.5,0,0,0
52095,Death Mage (6),Death Mage,280555,10631,0,3,2.5,0,0,0
52092,Death Mage (7),Death Mage,280547,10631,0,3,2.5,0,0,0
52090,Death Mage (8),Death Mage,280552,10631,0,3,2.5,0,0,0
52087,Death Mage (9),Death Mage,280548,10631,0,3,2.5,0,0,0
32628,Dog Bark,Dog Bark,273605,10644,0,2,1.7000000476837158,0,0,0
20164,Dog Bark (1),Dog Bark,281302,10644,0,2,1.7000000476837158,0,0,0
20166,Dog Bark (10),Dog Bark,281303,10644,0,2,1.7000000476837158,0,0,0
20163,Dog Bark (2),Dog Bark,281304,10644,0,2,1.7000000476837158,0,0,0
20169,Dog Bark (3),Dog Bark,281307,10644,0,2,1.7000000476837158,0,0,0
20168,Dog Bark (4),Dog Bark,281305,10644,0,2,1.7000000476837158,0,0,0
20160,Dog Bark (5),Dog Bark,281298,10644,0,2,1.7000000476837158,0,0,0
20167,Dog Bark (6),Dog Bark,281306,10644,0,2,1.7000000476837158,0,0,0
20161,Dog Bark (7),Dog Bark,281299,10644,0,2,1.7000000476837158,0,0,0
20162,Dog Bark (8),Dog Bark,281300,10644,0,2,1.7000000476837158,0,0,0
20165,Dog Bark (9),Dog Bark,281301,10644,0,2,1.7000000476837158,0,0,0
32728,Dog Bowwow,Dog Bowwow,306527,10764,0,3,2.5,0,0,0
90183,Dog Bowwow (1),Dog Bowwow,292934,10764,0,3,2.5,0,0,0
90186,Dog Bowwow (10),Dog Bowwow,292936,10764,0,3,2.5,0,0,0
90189,Dog Bowwow (2),Dog Bowwow,292939,10764,0,3,2.5,0,0,0
90184,Dog Bowwow (3),Dog Bowwow,292938,10764,0,3,2.5,0,0,0
90185,Dog Bowwow (4),Dog Bowwow,292937,10764,0,3,2.5,0,0,0
90188,Dog Bowwow (5),Dog Bowwow,292940,10764,0,3,2.5,0,0,0
90191,Dog Bowwow (6),Dog Bowwow,292942,10764,0,3,2.5,0,0,0
90182,Dog Bowwow (7),Dog Bowwow,292935,10764,0,3,2.5,0,0,0
90190,Dog Bowwow (8),Dog Bowwow,292943,10764,0,3,2.5,0,0,0
90187,Dog Bowwow (9),Dog Bowwow,292941,10764,0,3,2.5,0,0,0
61484,Dog Pup,Dog Pup,296685,10521,0,1,1.2999999523162842,0,0,0
30125,Dog Pup (1),Dog Pup,271329,10521,0,1,1.2999999523162842,0,0,0
30132,Dog Pup (10),Dog Pup,271323,10521,0,1,1.2999999523162842,0,0,0
30137,Dog Pup (11),Dog Pup,271324,10521,0,1,1.2999999523162842,0,0,0
30129,Dog Pup (12),Dog Pup,271325,10521,0,1,1.2999999523162842,0,0,0
30136,Dog Pup (13),Dog Pup,271319,10521,0,1,1.2999999523162842,0,0,0
30126,Dog Pup (14),Dog Pup,271330,10521,0,1,1.2999999523162842,0,0,0
30130,Dog Pup (15),Dog Pup,271327,10521,0,1,1.2999999523162842,0,0,0
30127,Dog Pup (16),Dog Pup,271328,10521,0,1,1.2999999523162842,0,0,0
30134,Dog Pup (17),Dog Pup,271321,10521,0,1,1.2999999523162842,0,0,0
30120,Dog Pup (18),Dog Pup,271338,10521,0,1,1.2999999523162842,0,0,0
30135,Dog Pup (19),Dog Pup,271320,10521,0,1,1.2999999523162842,0,0,0
30118,Dog Pup (2),Dog Pup,271337,10521,0,1,1.2999999523162842,0,0,0
30123,Dog Pup (20),Dog Pup,271332,10521,0,1,1.2999999523162842,0,0,0
30122,Dog Pup (3),Dog Pup,271333,10521,0,1,1.2999999523162842,0,0,0
30133,Dog Pup (4),Dog Pup,271322,10521,0,1,1.2999999523162842,0,0,0
30128,Dog Pup (5),Dog Pup,271335,10521,0,1,1.2999999523162842,0,0,0
30124,Dog Pup (6),Dog Pup,271331,10521,0,1,1.2999999523162842,0,0,0
30131,Dog Pup (7),Dog Pup,271326,10521,0,1,1.2999999523162842,0,0,0
30121,Dog Pup (8),Dog Pup,271334,10521,0,1,1.2999999523162842,0,0,0
30119,Dog Pup (9),Dog Pup,271336,10521,0,1,1.2999999523162842,0,0,0
81096,Dragon Blizzard,Dragon Blizzard,275032,10836,0,3,2.5,0,0,0
41586,Dragon Blizzard (1),Dragon Blizzard,299645,10836,0,3,2.5,0,0,0
41579,Dragon Blizzard (10),Dragon Blizzard,299639,10836,0,3,2.5,0,0,0
41581,Dragon Blizzard (2),Dragon Blizzard,299640,10836,0,3,2.5,0,0,0
41583,Dragon Blizzard (3),Dragon Blizzard,299643,10836,0,3,2.5,0,0,0
41584,Dragon Blizzard (4),Dragon Blizzard,299644,10836,0,3,2.5,0,0,0
41582,Dragon Blizzard (5),Dragon Blizzard,299642,10836,0,3,2.5,0,0,0
41585,Dragon Blizzard (6),Dragon Blizzard,299646,10836,0,3,2.5,0,0,0
41580,Dragon Blizzard (7),Dragon Blizzard,299641,10836,0,3,2.5,0,0,0
41578,Dragon Blizzard (8),Dragon Blizzard,299638,10836,0,3,2.5,0,0,0
41577,Dragon Blizzard (9),Dragon Blizzard,299637,10836,0,3,2.5,0,0,0
19800,Dragon Darkness,Dragon Darkness,294107,10837,0,3,2.5,0,0,0
29355,Dragon Darkness (1),Dragon Darkness,299866,10837,0,3,2.5,0,0,0
29358,Dragon Darkness (10),Dragon Darkness,299862,10837,0,3,2.5,0,0,0
29360,Dragon Darkness (2),Dragon Darkness,299860,10837,0,3,2.5,0,0,0
29352,Dragon Darkness (3),Dragon Darkness,299865,10837,0,3,2.5,0,0,0
29357,Dragon Darkness (4),Dragon Darkness,299858,10837,0,3,2.5,0,0,0
29353,Dragon Darkness (5),Dragon Darkness,299864,10837,0,3,2.5,0,0,0
29354,Dragon Darkness (6),Dragon Darkness,299867,10837,0,3,2.5,0,0,0
29356,Dragon Darkness (7),Dragon Darkness,299859,10837,0,3,2.5,0,0,0
29351,Dragon Darkness (8),Dragon Darkness,299863,10837,0,3,2.5,0,0,0
29359,Dragon Darkness (9),Dragon Darkness,299861,10837,0,3,2.5,0,0,0
50557,Dragon Dusk,Dragon Dusk,273295,10707,0,1,1.2999999523162842,0,0,0
14700,Dragon Dusk (1),Dragon Dusk,287995,10707,0,1,1.2999999523162842,0,0,0
14709,Dragon Dusk (10),Dragon Dusk,287985,10707,0,1,1.2999999523162842,0,0,0
14702,Dragon Dusk (11),Dragon Dusk,287993,10707,0,1,1.2999999523162842,0,0,0
14710,Dragon Dusk (12),Dragon Dusk,287986,10707,0,1,1.2999999523162842,0,0,0
14693,Dragon Dusk (13),Dragon Dusk,288002,10707,0,1,1.2999999523162842,0,0,0
14698,Dragon Dusk (14),Dragon Dusk,287996,10707,0,1,1.2999999523162842,0,0,0
14701,Dragon Dusk (15),Dragon Dusk,287994,10707,0,1,1.2999999523162842,0,0,0
14705,Dragon Dusk (16),Dragon Dusk,287990,10707,0,1,1.2999999523162842,0,0,0
14704,Dragon Dusk (17),Dragon Dusk,287991,10707,0,1,1.2999999523162842,0,0,0
14703,Dragon Dusk (18),Dragon Dusk,287992,10707,0,1,1.2999999523162842,0,0,0
14692,Dragon Dusk (19),Dragon Dusk,288003,10707,0,1,1.2999999523162842,0,0,0
14708,Dragon Dusk (2),Dragon Dusk,287987,10707,0,1,1.2999999523162842,0,0,0
14696,Dragon Dusk (20),Dragon Dusk,287999,10707,0,1,1.2999999523162842,0,0,0
14697,Dragon Dusk (3),Dragon Dusk,287998,10707,0,1,1.2999999523162842,0,0,0
14694,Dragon Dusk (4),Dragon Dusk,288001,10707,0,1,1.2999999523162842,0,0,0
14691,Dragon Dusk (5),Dragon Dusk,288004,10707,0,1,1.2999999523162842,0,0,0
14695,Dragon Dusk (6),Dragon Dusk,288000,10707,0,1,1.2999999523162842,0,0,0
14707,Dragon Dusk (7),Dragon Dusk,287988,10707,0,1,1.2999999523162842,0,0,0
14706,Dragon Dusk (8),Dragon Dusk,287989,10707,0,1,1.2999999523162842,0,0,0
14699,Dragon Dusk (9),Dragon Dusk,287997,10707,0,1,1.2999999523162842,0,0,0
27482,Dragon Fire,Dragon Fire,285245,10695,0,2,1.7000000476837158,0,0,0
28475,Dragon Fire (1),Dragon Fire,286209,10695,0,2,1.7000000476837158,0,0,0
28467,Dragon Fire (10),Dragon Fire,286211,10695,0,2,1.7000000476837158,0,0,0
28468,Dragon Fire (2),Dragon Fire,286213,10695,0,2,1.7000000476837158,0,0,0
28469,Dragon Fire (3),Dragon Fire,286212,10695,0,2,1.7000000476837158,0,0,0
28473,Dragon Fire (4),Dragon Fire,286210,10695,0,2,1.7000000476837158,0,0,0
28476,Dragon Fire (5),Dragon Fire,286207,10695,0,2,1.7000000476837158,0,0,0
28471,Dragon Fire (6),Dragon Fire,286206,10695,0,2,1.7000000476837158,0,0,0
28472,Dragon Fire (7),Dragon Fire,286204,10695,0,2,1.7000000476837158,0,0,0
28474,Dragon Fire (8),Dragon Fire,286208,10695,0,2,1.7000000476837158,0,0,0
28470,Dragon Fire (9),Dragon Fire,286205,10695,0,2,1.7000000476837158,0,0,0
76409,Dragon Ice,Dragon Ice,295376,10652,0,2,1.7000000476837158,0,0,0
11760,Dragon Ice (1),Dragon Ice,282253,10652,0,2,1.7000000476837158,0,0,0
11758,Dragon Ice (10),Dragon Ice,282251,10652,0,2,1.7000000476837158,0,0,0
11755,Dragon Ice (2),Dragon Ice,282255,10652,0,2,1.7000000476837158,0,0,0
11757,Dragon Ice (3),Dragon Ice,282252,10652,0,2,1.7000000476837158,0,0,0
11763,Dragon Ice (4),Dragon Ice,282257,10652,0,2,1.7000000476837158,0,0,0
11761,Dragon Ice (5),Dragon Ice,282259,10652,0,2,1.7000000476837158,0,0,0
11759,Dragon Ice (6),Dragon Ice,282250,10652,0,2,1.7000000476837158,0,0,0
11756,Dragon Ice (7),Dragon Ice,282256,10652,0,2,1.7000000476837158,0,0,0
11762,Dragon Ice (8),Dragon Ice,282258,10652,0,2,1.7000000476837158,0,0,0
11754,Dragon Ice (9),Dragon Ice,282254,10652,0,2,1.7000000476837158,0,0,0
23996,Dragon Inferno,Dragon Inferno,311855,10918,0,3,2.5,0,0,0
30592,Dragon Inferno (1),Dragon Inferno,307794,10918,0,3,2.5,0,0,0
30585,Dragon Inferno (10),Dragon Inferno,307790,10918,0,3,2.5,0,0,0
30591,Dragon Inferno (2),Dragon Inferno,307795,10918,0,3,2.5,0,0,0
30593,Dragon Inferno (3),Dragon Inferno,307793,10918,0,3,2.5,0,0,0
30589,Dragon Inferno (4),Dragon Inferno,307787,10918,0,3,2.5,0,0,0
30594,Dragon Inferno (5),Dragon Inferno,307792,10918,0,3,2.5,0,0,0
30588,Dragon Inferno (6),Dragon Inferno,307788,10918,0,3,2.5,0,0,0
30586,Dragon Inferno (7),Dragon Inferno,307791,10918,0,3,2.5,0,0,0
30590,Dragon Inferno (8),Dragon Inferno,307786,10918,0,3,2.5,0,0,0
30587,Dragon Inferno (9),Dragon Inferno,307789,10918,0,3,2.5,0,0,0
51504,Dragon Nightfall,Dragon Nightfall,306450,10847,0,2,1.7000000476837158,0,0,0
83698,Dragon Nightfall (1),Dragon Nightfall,300509,10847,0,2,1.7000000476837158,0,0,0
83699,Dragon Nightfall (10),Dragon Nightfall,300510,10847,0,2,1.7000000476837158,0,0,0
83703,Dragon Nightfall (2),Dragon Nightfall,300504,10847,0,2,1.7000000476837158,0,0,0
83704,Dragon Nightfall (3),Dragon Nightfall,300506,10847,0,2,1.7000000476837158,0,0,0
83701,Dragon Nightfall (4),Dragon Nightfall,300512,10847,0,2,1.7000000476837158,0,0,0
83706,Dragon Nightfall (5),Dragon Nightfall,300508,10847,0,2,1.7000000476837158,0,0,0
83707,Dragon Nightfall (6),Dragon Nightfall,300507,10847,0,2,1.7000000476837158,0,0,0
83702,Dragon Nightfall (7),Dragon Nightfall,300503,10847,0,2,1.7000000476837158,0,0,0
83705,Dragon Nightfall (8),Dragon Nightfall,300505,10847,0,2,1.7000000476837158,0,0,0
83700,Dragon Nightfall (9),Dragon Nightfall,300511,10847,0,2,1.7000000476837158,0,0,0
28161,Dragon Spark,Dragon Spark,311434,10895,0,1,1.2999999523162842,0,0,0
21287,Dragon Spark (1),Dragon Spark,305868,10895,0,1,1.2999999523162842,0,0,0
21277,Dragon Spark (10),Dragon Spark,305878,10895,0,1,1.2999999523162842,0,0,0
21270,Dragon Spark (11),Dragon Spark,305887,10895,0,1,1.2999999523162842,0,0,0
21280,Dragon Spark (12),Dragon Spark,305876,10895,0,1,1.2999999523162842,0,0,0
21282,Dragon Spark (13),Dragon Spark,305875,10895,0,1,1.2999999523162842,0,0,0
21271,Dragon Spark (14),Dragon Spark,305886,10895,0,1,1.2999999523162842,0,0,0
21272,Dragon Spark (15),Dragon Spark,305885,10895,0,1,1.2999999523162842,0,0,0
21284,Dragon Spark (16),Dragon Spark,305871,10895,0,1,1.2999999523162842,0,0,0
21281,Dragon Spark (17),Dragon Spark,305877,10895,0,1,1.2999999523162842,0,0,0
21283,Dragon Spark (18),Dragon Spark,305874,10895,0,1,1.2999999523162842,0,0,0
21285,Dragon Spark (19),Dragon Spark,305872,10895,0,1,1.2999999523162842,0,0,0
21279,Dragon Spark (2),Dragon Spark,305880,10895,0,1,1.2999999523162842,0,0,0
21274,Dragon Spark (20),Dragon Spark,305882,10895,0,1,1.2999999523162842,0,0,0
21273,Dragon Spark (3),Dragon Spark,305884,10895,0,1,1.2999999523162842,0,0,0
21275,Dragon Spark (4),Dragon Spark,305883,10895,0,1,1.2999999523162842,0,0,0
21286,Dragon Spark (5),Dragon Spark,305873,10895,0,1,1.2999999523162842,0,0,0
21288,Dragon Spark (6),Dragon Spark,305869,10895,0,1,1.2999999523162842,0,0,0
21278,Dragon Spark (7),Dragon Spark,305879,10895,0,1,1.2999999523162842,0,0,0
21276,Dragon Spark (8),Dragon Spark,305881,10895,0,1,1.2999999523162842,0,0,0
21289,Dragon Spark (9),Dragon Spark,305870,10895,0,1,1.2999999523162842,0,0,0
29927,Dragon Water,Dragon Water,276739,10665,0,1,1.2999999523162842,0,0,0
38764,Dragon Water (1),Dragon Water,283691,10665,0,1,1.2999999523162842,0,0,0
38760,Dragon Water (10),Dragon Water,283699,10665,0,1,1.2999999523162842,0,0,0
38761,Dragon Water (11),Dragon Water,283689,10665,0,1,1.2999999523162842,0,0,0
38767,Dragon Water (12),Dragon Water,283693,10665,0,1,1.2999999523162842,0,0,0
38772,Dragon Water (13),Dragon Water,283700,10665,0,1,1.2999999523162842,0,0,0
38776,Dragon Water (14),Dragon Water,283704,10665,0,1,1.2999999523162842,0,0,0
38771,Dragon Water (15),Dragon Water,283706,10665,0,1,1.2999999523162842,0,0,0
38775,Dragon Water (16),Dragon Water,283701,10665,0,1,1.2999999523162842,0,0,0
38774,Dragon Water (17),Dragon Water,283702,10665,0,1,1.2999999523162842,0,0,0
38766,Dragon Water (18),Dragon Water,283692,10665,0,1,1.2999999523162842,0,0,0
38757,Dragon Water (19),Dragon Water,283696,10665,0,1,1.2999999523162842,0,0,0
38765,Dragon Water (2),Dragon Water,283690,10665,0,1,1.2999999523162842,0,0,0
38768,Dragon Water (20),Dragon Water,283695,10665,0,1,1.2999999523162842,0,0,0
38770,Dragon Water (3),Dragon Water,283705,10665,0,1,1.2999999523162842,0,0,0
38762,Dragon Water (4),Dragon Water,283688,10665,0,1,1.2999999523162842,0,0,0
38758,Dragon Water (5),Dragon Water,283697,10665,0,1,1.2999999523162842,0,0,0
38773,Dragon Water (6),Dragon Water,283703,10665,0,1,1.2999999523162842,0,0,0
38769,Dragon Water (7),Dragon Water,283694,10665,0,1,1.2999999523162842,0,0,0
38759,Dragon Water (8),Dragon Water,283698,10665,0,1,1.2999999523162842,0,0,0
38763,Dragon Water (9),Dragon Water,283687,10665,0,1,1.2999999523162842,0,0,0
19957,Eyeball Mage Green (energy boss),Eyeball Mage Green (energy boss),303586,10729,3,3,4.0,0,0,0
81127,Eyeball Mage Green (energy boss) (1),Eyeball Mage Green (energy boss),290534,10729,3,3,4.0,0,0,0
81131,Eyeball Mage Green (energy boss) (10),Eyeball Mage Green (energy boss),290533,10729,3,3,4.0,0,0,0
81126,Eyeball Mage Green (energy boss) (2),Eyeball Mage Green (energy boss),290532,10729,3,3,4.0,0,0,0
81125,Eyeball Mage Green (energy boss) (3),Eyeball Mage Green (energy boss),290531,10729,3,3,4.0,0,0,0
81128,Eyeball Mage Green (energy boss) (4),Eyeball Mage Green (energy boss),290535,10729,3,3,4.0,0,0,0
81122,Eyeball Mage Green (energy boss) (5),Eyeball Mage Green (energy boss),290540,10729,3,3,4.0,0,0,0
81124,Eyeball Mage Green (energy boss) (6),Eyeball Mage Green (energy boss),290538,10729,3,3,4.0,0,0,0
81123,Eyeball Mage Green (energy boss) (7),Eyeball Mage Green (energy boss),290539,10729,3,3,4.0,0,0,0
81129,Eyeball Mage Green (energy boss) (8),Eyeball Mage Green (energy boss),290536,10729,3,3,4.0,0,0,0
81130,Eyeball Mage Green (energy boss) (9),Eyeball Mage Green (energy boss),290537,10729,3,3,4.0,0,0,0
33055,Fire,Fire,273524,10658,0,1,1.2999999523162842,0,0,0
15830,Fire (1),Fire,283047,10658,0,1,1.2999999523162842,0,0,0
15829,Fire (10),Fire,283048,10658,0,1,1.2999999523162842,0,0,0
15821,Fire (11),Fire,283039,10658,0,1,1.2999999523162842,0,0,0
15834,Fire (12),Fire,283031,10658,0,1,1.2999999523162842,0,0,0
15832,Fire (13),Fire,283033,10658,0,1,1.2999999523162842,0,0,0
15838,Fire (14),Fire,283038,10658,0,1,1.2999999523162842,0,0,0
15825,Fire (15),Fire,283046,10658,0,1,1.2999999523162842,0,0,0
15827,Fire (16),Fire,283044,10658,0,1,1.2999999523162842,0,0,0
15831,Fire (17),Fire,283029,10658,0,1,1.2999999523162842,0,0,0
15839,Fire (18),Fire,283037,10658,0,1,1.2999999523162842,0,0,0
15828,Fire (19),Fire,283043,10658,0,1,1.2999999523162842,0,0,0
15826,Fire (2),Fire,283045,10658,0,1,1.2999999523162842,0,0,0
15823,Fire (20),Fire,283041,10658,0,1,1.2999999523162842,0,0,0
15837,Fire (3),Fire,283034,10658,0,1,1.2999999523162842,0,0,0
15835,Fire (4),Fire,283030,10658,0,1,1.2999999523162842,0,0,0
15822,Fire (5),Fire,283042,10658,0,1,1.2999999523162842,0,0,0
15836,Fire (6),Fire,283035,10658,0,1,1.2999999523162842,0,0,0
15824,Fire (7),Fire,283040,10658,0,1,1.2999999523162842,0,0,0
15840,Fire (8),Fire,283036,10658,0,1,1.2999999523162842,0,0,0
15833,Fire (9),Fire,283032,10658,0,1,1.2999999523162842,0,0,0
61845,Fire Mage,Fire Mage,270135,10914,0,3,2.5,0,0,0
41905,Fire Mage (1),Fire Mage,307473,10914,0,3,2.5,0,0,0
41909,Fire Mage (10),Fire Mage,307468,10914,0,3,2.5,0,0,0
41907,Fire Mage (2),Fire Mage,307474,10914,0,3,2.5,0,0,0
41906,Fire Mage (3),Fire Mage,307472,10914,0,3,2.5,0,0,0
41908,Fire Mage (4),Fire Mage,307465,10914,0,3,2.5,0,0,0
41912,Fire Mage (5),Fire Mage,307470,10914,0,3,2.5,0,0,0
41911,Fire Mage (6),Fire Mage,307467,10914,0,3,2.5,0,0,0
41914,Fire Mage (7),Fire Mage,307471,10914,0,3,2.5,0,0,0
41913,Fire Mage (8),Fire Mage,307469,10914,0,3,2.5,0,0,0
41910,Fire Mage (9),Fire Mage,307466,10914,0,3,2.5,0,0,0
89697,Flame,Flame,274383,11009,0,2,1.7000000476837158,0,0,0
11531,Flame (1),Flame,316532,11009,0,2,1.7000000476837158,0,0,0
11527,Flame (10),Flame,316530,11009,0,2,1.7000000476837158,0,0,0
11532,Flame (2),Flame,316531,11009,0,2,1.7000000476837158,0,0,0
11536,Flame (3),Flame,316533,11009,0,2,1.7000000476837158,0,0,0
11529,Flame (4),Flame,316528,11009,0,2,1.7000000476837158,0,0,0
11530,Flame (5),Flame,316529,11009,0,2,1.7000000476837158,0,0,0
11534,Flame (6),Flame,316534,11009,0,2,1.7000000476837158,0,0,0
11533,Flame (7),Flame,316536,11009,0,2,1.7000000476837158,0,0,0
11535,Flame (8),Flame,316535,11009,0,2,1.7000000476837158,0,0,0
11528,Flame (9),Flame,316527,11009,0,2,1.7000000476837158,0,0,0
58459,Fledgling,Fledgling,292235,292235,0,2,1.5,0,0,0
29988,Fledgling (1),Fledgling,309679,309679,0,2,1.5,0,0,0
29991,Fledgling (10),Fledgling,309674,309674,0,2,1.5,0,0,0
29989,Fledgling (2),Fledgling,309681,309681,0,2,1.5,0,0,0
29993,Fledgling (3),Fledgling,309677,309677,0,2,1.5,0,0,0
29987,Fledgling (4),Fledgling,309678,309678,0,2,1.5,0,0,0
29990,Fledgling (5),Fledgling,309673,309673,0,2,1.5,0,0,0
29992,Fledgling (6),Fledgling,309672,309672,0,2,1.5,0,0,0
29994,Fledgling (7),Fledgling,309675,309675,0,2,1.5,0,0,0
29986,Fledgling (8),Fledgling,309680,309680,0,2,1.5,0,0,0
29995,Fledgling (9),Fledgling,309676,309676,0,2,1.5,0,0,0
21425,Ghost,Ghost,289333,10504,0,1,1.899999976158142,0,0,0
35162,Ghost (1),Ghost,269844,10504,0,1,1.899999976158142,0,0,0
35166,Ghost (10),Ghost,269846,10504,0,1,1.899999976158142,0,0,0
35163,Ghost (11),Ghost,269841,10504,0,1,1.899999976158142,0,0,0
35176,Ghost (12),Ghost,269854,10504,0,1,1.899999976158142,0,0,0
35172,Ghost (13),Ghost,269853,10504,0,1,1.899999976158142,0,0,0
35179,Ghost (14),Ghost,269856,10504,0,1,1.899999976158142,0,0,0
35164,Ghost (15),Ghost,269842,10504,0,1,1.899999976158142,0,0,0
35171,Ghost (16),Ghost,269849,10504,0,1,1.899999976158142,0,0,0
35175,Ghost (17),Ghost,269855,10504,0,1,1.899999976158142,0,0,0
35178,Ghost (18),Ghost,269858,10504,0,1,1.899999976158142,0,0,0
35168,Ghost (19),Ghost,269848,10504,0,1,1.899999976158142,0,0,0
35169,Ghost (2),Ghost,269845,10504,0,1,1.899999976158142,0,0,0
35177,Ghost (20),Ghost,269857,10504,0,1,1.899999976158142,0,0,0
35173,Ghost (3),Ghost,269851,10504,0,1,1.899999976158142,0,0,0
35170,Ghost (4),Ghost,269850,10504,0,1,1.899999976158142,0,0,0
35167,Ghost (5),Ghost,269847,10504,0,1,1.899999976158142,0,0,0
35181,Ghost (6),Ghost,269860,10504,0,1,1.899999976158142,0,0,0
35180,Ghost (7),Ghost,269859,10504,0,1,1.899999976158142,0,0,0
35165,Ghost (8),Ghost,269843,10504,0,1,1.899999976158142,0,0,0
35174,Ghost (9),Ghost,269852,10504,0,1,1.899999976158142,0,0,0
53054,Gloom,Gloom,272334,10559,0,1,1.2999999523162842,0,0,0
54446,Gloom (1),Gloom,274787,10559,0,1,1.2999999523162842,0,0,0
54431,Gloom (10),Gloom,274799,10559,0,1,1.2999999523162842,0,0,0
54430,Gloom (11),Gloom,274796,10559,0,1,1.2999999523162842,0,0,0
54443,Gloom (12),Gloom,274783,10559,0,1,1.2999999523162842,0,0,0
54439,Gloom (13),Gloom,274794,10559,0,1,1.2999999523162842,0,0,0
54432,Gloom (14),Gloom,274798,10559,0,1,1.2999999523162842,0,0,0
54444,Gloom (15),Gloom,274785,10559,0,1,1.2999999523162842,0,0,0
54437,Gloom (16),Gloom,274789,10559,0,1,1.2999999523162842,0,0,0
54445,Gloom (17),Gloom,274788,10559,0,1,1.2999999523162842,0,0,0
54440,Gloom (18),Gloom,274792,10559,0,1,1.2999999523162842,0,0,0
54433,Gloom (19),Gloom,274795,10559,0,1,1.2999999523162842,0,0,0
54438,Gloom (2),Gloom,274793,10559,0,1,1.2999999523162842,0,0,0
54442,Gloom (20),Gloom,274784,10559,0,1,1.2999999523162842,0,0,0
54434,Gloom (3),Gloom,274800,10559,0,1,1.2999999523162842,0,0,0
54436,Gloom (4),Gloom,274790,10559,0,1,1.2999999523162842,0,0,0
54441,Gloom (5),Gloom,274782,10559,0,1,1.2999999523162842,0,0,0
54435,Gloom (6),Gloom,274791,10559,0,1,1.2999999523162842,0,0,0
54448,Gloom (7),Gloom,274781,10559,0,1,1.2999999523162842,0,0,0
54429,Gloom (8),Gloom,274797,10559,0,1,1.2999999523162842,0,0,0
54447,Gloom (9),Gloom,274786,10559,0,1,1.2999999523162842,0,0,0
59487,Goblin Trooper Mage (gold boss),Goblin Trooper Mage (gold boss),318147,10755,2,3,4.0,0,0,0
15421,Goblin Trooper Mage (gold boss) (1),Goblin Trooper Mage (gold boss),292553,10755,2,3,4.0,0,0,0
15420,Goblin Trooper Mage (gold boss) (10),Goblin Trooper Mage (gold boss),292557,10755,2,3,4.0,0,0,0
15414,Goblin Trooper Mage (gold boss) (11),Goblin Trooper Mage (gold boss),292563,10755,2,3,4.0,0,0,0
