type,path_id,name
GameObject,4370,Image (1)
GameObject,4372,Image (5)
GameObject,4376,shadow
GameObject,4386,gold icon
GameObject,4388,hero name text
GameObject,4396,Image
GameObject,4398,Image
GameObject,4402,gold icon
GameObject,4411,Image
GameObject,4412,ultimus button
GameObject,4421,exp slider
GameObject,4422,Image (3)
GameObject,4423,Image
GameObject,4426,Image (1)
GameObject,4428,Image
GameObject,4432,Image
GameObject,4434,map upgrades button
GameObject,4442,shadow
GameObject,4444,Image
GameObject,4445,promo hero (7)
GameObject,4446,wave req cover
GameObject,4448,Image (5)
GameObject,4449,wave perks panel
GameObject,4456,boss rush button (not active)
GameObject,4462,Image (6)
GameObject,4465,energy text
GameObject,4467,show all upgrades
GameObject,4473,BulletExplosionGreen (18)
GameObject,4480,exp slider
GameObject,4485,Image (1)
GameObject,4491,wave req cover
GameObject,4497,Image
GameObject,4500,Image (1)
GameObject,4502,ad bonus ultra crit damage
GameObject,4513,mimic chest max gems
GameObject,4519,gems (9)
GameObject,4520,wave req text
GameObject,4529,gems (4)
GameObject,4534,na cover (supreme)
GameObject,4537,rune icon (3)
GameObject,4540,Image (4)
GameObject,4543,wave header
GameObject,4549,Image (1)
GameObject,4551,Image
GameObject,4554,Image
GameObject,4555,hide maxed upgrades
GameObject,4562,Image
GameObject,4573,Image
GameObject,4578,BulletExplosionBlue (2)
GameObject,4579,upgrade button
GameObject,4583,BulletExplosionBlue (13)
GameObject,4592,mimic chest energy
GameObject,4599,skills button
GameObject,4601,rune packs
GameObject,4602,BulletFatExplosionFire (17)
GameObject,4606,hero name text
GameObject,4610,skill cd instant chance
GameObject,4626,Image
GameObject,4631,boss icon
GameObject,4643,highest wave button
GameObject,4645,bonus gems text
GameObject,4648,Image
GameObject,4650,starter task highlight (build militia min)
GameObject,4655,promo hero (9)
GameObject,4660,BulletExplosionFire (10)
GameObject,4661,synergy button (shows other hero synergies as well)
GameObject,4669,shadow
GameObject,4670,Image
GameObject,4674,2x supreme runes chance
GameObject,4676,Image (1)
GameObject,4680,BulletFatExplosionGreen
GameObject,4682,Image (1)
GameObject,4685,hero (9)
GameObject,4691,warning image (glow)
GameObject,4694,Image (1)
GameObject,4715,runes (1)
GameObject,4718,Image
GameObject,4719,hero frame (0)
GameObject,4725,Image
GameObject,4726,Image
GameObject,4730,runes (3)
GameObject,4735,energy text
GameObject,4738,refund energy text
GameObject,4744,hero name text
GameObject,4755,rune pack (2)
GameObject,4758,Image (5)
GameObject,4761,supreme (combat)
GameObject,4762,hero (3)
GameObject,4764,bg image
GameObject,4776,hero (10)
GameObject,4782,runes (2)
GameObject,4783,shadow
GameObject,4786,Image
GameObject,4787,Image
GameObject,4788,battlepass exp text
GameObject,4791,gems (3)
GameObject,4792,Image
GameObject,4793,hero range
GameObject,4800,Image
GameObject,4802,Image
GameObject,4809,BulletFatExplosionBlue (14)
GameObject,4823,open spell menu button
GameObject,4828,loading image
GameObject,4831,Image
GameObject,4834,perks text
GameObject,4839,Image
GameObject,4852,Image (1)
GameObject,4855,daily gift runes
GameObject,4856,BulletFatExplosionGreen (19)
GameObject,4859,hoarder gold
GameObject,4868,range slider
GameObject,4872,Image
GameObject,4882,Image
GameObject,4888,energy
GameObject,4889,2x rune drop chance
GameObject,4895,gold icon
GameObject,4896,hero level free chance
GameObject,4898,Image (5)
GameObject,4910,boss icon
GameObject,4911,hero name bg
GameObject,4925,Image (2)
GameObject,4926,Image
GameObject,4938,BulletExplosionFire (12)
GameObject,4940,hero frame (3)
GameObject,4942,expires text
GameObject,4951,Image
GameObject,4952,shadow alien hp reduction
GameObject,4954,shadow
GameObject,4966,Image
GameObject,4973,energy text
GameObject,4974,warning image (glow)
GameObject,4982,Image
GameObject,4984,hero (5)
GameObject,4985,spell (2)
GameObject,4990,Image (1)
GameObject,4996,wave perk rerolls
GameObject,4997,BulletExplosionGreen (17)
GameObject,5008,Image
GameObject,5010,gems button
GameObject,5015,BulletExplosionBlue (10)
GameObject,5020,ad bonus ultra energy amount
GameObject,5029,supreme variant spawn chance
GameObject,5030,Image
GameObject,5047,Image
GameObject,5049,Heroes (Active)
GameObject,5055,BulletFatExplosionFire (3)
GameObject,5062,shadow
GameObject,5063,Image
GameObject,5070,Image (2)
GameObject,5074,Image (1)
GameObject,5078,boss icon
GameObject,5084,Image (1)
GameObject,5089,gold text
GameObject,5102,hero name text
GameObject,5110,golden variant spawn chance
GameObject,5112,promo hero (5)
GameObject,5113,BulletExplosionBlue
GameObject,5114,starter task highlight (res rank exp)
GameObject,5117,Image (1)
GameObject,5120,hero glow
GameObject,5126,warning image (glow)
GameObject,5132,gold icon
GameObject,5140,gems (11)
GameObject,5145,new runes text
GameObject,5147,wave % slider
GameObject,5150,Image
GameObject,5159,Image
GameObject,5160,Image (1)
GameObject,5166,hero att speed
GameObject,5168,wave perk priorities
GameObject,5172,BulletExplosionGreen (1)
GameObject,5176,heroes big panel
GameObject,5178,bonus gems text (2)
GameObject,5188,help images
GameObject,5192,perks text
GameObject,5202,ImagesManager
GameObject,5203,Image (3)
GameObject,5204,shadow
GameObject,5206,warning image (glow)
GameObject,5211,bosses panel
GameObject,5221,highest wave bg
GameObject,5225,starter task highlight (build militia max)
GameObject,5228,hero crit dmg
GameObject,5234,Image
GameObject,5238,Image (3)
GameObject,5249,hero (2)
GameObject,5252,hero (7)
GameObject,5259,supreme (progress)
GameObject,5260,skill impact - SwordHitMagicBlue (18)
GameObject,5269,Image (2)
GameObject,5286,Image (1)
GameObject,5297,tech supreme pts
GameObject,5302,shield damage icon
GameObject,5314,Image
GameObject,5329,shadow (1)
GameObject,5339,Image
GameObject,5348,----- supreme tech specific -----
GameObject,5350,shadow
GameObject,5355,Image (7)
GameObject,5359,perk priority panel
GameObject,5360,Image (3)
GameObject,5365,skill impact - SwordHitMagicBlue (4)
GameObject,5369,Image
GameObject,5370,wave toggle (1)
GameObject,5395,prestige panel
GameObject,5396,hero frame (3)
GameObject,5405,rune icon (4)
GameObject,5409,ad gems
GameObject,5424,boss icon
GameObject,5437,skill power text
GameObject,5456,shadow
GameObject,5458,spell cd instant chance (power plant)
GameObject,5461,skill impact - SwordHitMagicBlue (5)
GameObject,5463,----- center (skills) -----
GameObject,5468,hero name bg
GameObject,5471,hero glow
GameObject,5477,Image (1)
GameObject,5484,pvp boss damage info panel
GameObject,5492,ad bonus ultra gold chance
GameObject,5493,BulletExplosionBlue (1)
GameObject,5497,exp slider
GameObject,5500,ultimus boss icon
GameObject,5501,Image
GameObject,5502,shadow
GameObject,5512,Image (4)
GameObject,5513,Image (4)
GameObject,5516,Image
GameObject,5521,rune text
GameObject,5522,empty spell text
GameObject,5523,promo hero (11)
GameObject,5538,gold text
GameObject,5549,shadow
GameObject,5552,battlepass exp (%)
GameObject,5556,wave toggle
GameObject,5558,wave cover
GameObject,5560,BulletExplosionGreen (12)
GameObject,5567,Image
GameObject,5569,Image (2)
GameObject,5575,hide maxed upgrades
GameObject,5582,gems (3)
GameObject,5587,starter task highlight (hud spells button)
GameObject,5592,impacts (melee crit)
GameObject,5593,Image
GameObject,5599,gems text
GameObject,5604,Image (1)
GameObject,5606,perm damage text
GameObject,5612,gems text
GameObject,5615,normal gems panel
GameObject,5620,skill impact - SwordHitMagicBlue (2)
GameObject,5626,exp boss icon
GameObject,5629,Image
GameObject,5632,spell (4)
GameObject,5635,supreme (resource)
GameObject,5636,supreme shadow spawn chance
GameObject,5643,expanded panel
GameObject,5665,promo hero (4)
GameObject,5672,exp icon
GameObject,5673,bonus gems text (2)
GameObject,5685,shadow
GameObject,5688,confirm reroll wave perks panel
GameObject,5703,Image
GameObject,5718,Image (1)
GameObject,5729,hero kills
GameObject,5732,energy text
GameObject,5740,battlepass exp
GameObject,5748,Image
GameObject,5755,BulletExplosionFire (4)
GameObject,5757,promo hero (2)
GameObject,5758,Image
GameObject,5760,rune text
GameObject,5761,gems (5)
GameObject,5764,warning image (glow)
GameObject,5766,perks text
GameObject,5769,skill cooldown
GameObject,5772,hero (1)
GameObject,5777,shadow
GameObject,5780,runes button
GameObject,5785,hero (8)
GameObject,5786,Image
GameObject,5790,hide maxed upgrades
GameObject,5797,gold icon
GameObject,5800,hero icon
GameObject,5805,shadow
GameObject,5812,rank exp (progressive)
GameObject,5820,trainer num spawns
GameObject,5824,skill
GameObject,5830,sup tech gold2 bonus
GameObject,5836,rune text
GameObject,5844,BulletExplosionFire (15)
GameObject,5868,Image
GameObject,5878,shadow
GameObject,5887,help images
GameObject,5891,spawn button (mage)
GameObject,5895,boss icon
GameObject,5899,BulletExplosionBlue (14)
GameObject,5910,empty spell text
GameObject,5917,hero glow
GameObject,5918,Image (2)
GameObject,5922,Image (1)
GameObject,5925,hero icon
GameObject,5929,Image
GameObject,5931,boss rush waves
GameObject,5937,BulletExplosionFire (6)
GameObject,5938,Image
GameObject,5944,hero name bg
GameObject,5947,shadow
GameObject,5952,Image (1)
GameObject,5957,Image
GameObject,5958,Image (3)
GameObject,5964,weekly boss results panel
GameObject,5972,Image
GameObject,5973,Image (1)
GameObject,5976,highest wave bg
GameObject,5978,Image
GameObject,5980,Image
GameObject,5988,Image
GameObject,5993,map upgrades button
GameObject,6002,rank exp
GameObject,6009,trainers
GameObject,6011,pay gems to unlock text
GameObject,6014,gem sale text
GameObject,6017,Image
GameObject,6023,skill impact - SwordHitMagicBlue (15)
GameObject,6041,hero glow
GameObject,6048,supreme panel
GameObject,6071,warning image (glow)
GameObject,6074,gems (1)
GameObject,6081,hero glow
GameObject,6094,prestige text
GameObject,6095,gems (7)
GameObject,6103,hero ui followers
GameObject,6113,starter task - prestige dmg 2
GameObject,6121,BulletFatExplosionGreen (6)
GameObject,6125,ultimus red tokens
GameObject,6142,prestige
GameObject,6147,map perk upgrades panel
GameObject,6157,boss side panel
GameObject,6159,skill types
GameObject,6163,Image (3)
GameObject,6176,gems text (normal)
GameObject,6184,Image
GameObject,6190,highest wave bg
GameObject,6192,shadow
GameObject,6195,hero selected menu
GameObject,6197,starter task highlight (spawn producer)
GameObject,6201,hero name bg
GameObject,6208,Image
GameObject,6213,Image (3)
GameObject,6215,Image
GameObject,6220,Image
GameObject,6221,Image (2)
GameObject,6227,highest wave text
GameObject,6232,Image
GameObject,6233,Image (4)
GameObject,6235,promo hero (6)
GameObject,6243,Image
GameObject,6248,supreme runes
GameObject,6251,Image
GameObject,6254,gold icon
GameObject,6267,hero (2)
GameObject,6268,confirm prestige panel
GameObject,6273,runes rarity
GameObject,6278,Image
GameObject,6280,shadow
GameObject,6283,gem title
GameObject,6292,Image
GameObject,6298,gems text (normal)
GameObject,6299,runes (2)
GameObject,6300,Image (1)
GameObject,6309,wave 20k req text
GameObject,6322,perk icon
GameObject,6325,gems (8)
GameObject,6332,expire text
GameObject,6334,Image (1)
GameObject,6335,shadow
GameObject,6336,boss rush icon
GameObject,6342,Image (1)
GameObject,6347,bosses button
GameObject,6355,gold icon
GameObject,6358,Image
GameObject,6369,supreme panel
GameObject,6374,bonus gems text (1)
GameObject,6375,gold icon
GameObject,6378,gold icon
GameObject,6384,Image
GameObject,6395,Image
GameObject,6398,gems (4)
GameObject,6400,gold
GameObject,6405,Image (5)
GameObject,6406,wave (11)
GameObject,6408,rune icon
GameObject,6410,Image
GameObject,6412,boss icon
GameObject,6416,ultra boss info panels
GameObject,6418,energy
GameObject,6445,hero (7)
GameObject,6446,damage text display
GameObject,6449,death mage
GameObject,6452,gems (8)
GameObject,6460,new runes text
GameObject,6462,supreme shadow
GameObject,6477,upgrade (2)
GameObject,6484,promo hero (8)
GameObject,6489,starter task highlight (res gold 1)
GameObject,6492,BulletExplosionFire (9)
GameObject,6503,shadow
GameObject,6504,gold text
GameObject,6505,Image (5)
GameObject,6512,gold
GameObject,6514,ultimus boss
GameObject,6525,sup tech exp 1 bonus
GameObject,6536,runes (2)
GameObject,6544,mastery exp
GameObject,6557,skill
GameObject,6564,Image
GameObject,6565,gold icon
GameObject,6573,hero name text
GameObject,6579,shadow
GameObject,6580,prestige often
GameObject,6587,Image (1)
GameObject,6590,Image (1)
GameObject,6592,impacts (melee normal)
GameObject,6594,gift 3 - perm prestige
GameObject,6601,Image (1)
GameObject,6602,Image (1)
GameObject,6604,gold icon
GameObject,6605,shadow
GameObject,6606,gold icon
GameObject,6608,energy text
GameObject,6614,promo hero (3)
GameObject,6616,soul mage
GameObject,6619,Image (1)
GameObject,6625,gold icon
GameObject,6629,Image
GameObject,6634,Image
GameObject,6635,spawn button (supreme)
GameObject,6636,Image
GameObject,6637,BulletFatExplosionFire (10)
GameObject,6645,Image
GameObject,6653,BulletExplosionFire (14)
GameObject,6655,Image
GameObject,6658,gold text
GameObject,6660,Image
GameObject,6664,boss icon
GameObject,6666,hero glow
GameObject,6668,gold icon
GameObject,6678,shadow
GameObject,6686,BulletFatExplosionGreen (10)
GameObject,6688,starter task highlight (res prestige 1)
GameObject,6693,Image
GameObject,6694,highest wave text
GameObject,6697,Image
GameObject,6700,super energy chance
GameObject,6702,Image
GameObject,6704,range slider
GameObject,6710,Image (3)
GameObject,6712,Image
GameObject,6713,gold icon
GameObject,6717,BulletFatExplosionGreen (3)
GameObject,6720,Image (1)
GameObject,6721,shadow
GameObject,6723,Image (2)
GameObject,6728,Image
GameObject,6729,supreme cover (3)
GameObject,6731,shadow
GameObject,6734,spell duration
GameObject,6744,mage panel
GameObject,6748,runes (3)
GameObject,6753,locked perks panel
GameObject,6760,melee
GameObject,6763,ultra exp amount
GameObject,6776,promo hero (3)
GameObject,6781,prestige panel
GameObject,6783,shadow
GameObject,6785,Image
GameObject,6786,Image
GameObject,6788,current perks panel
GameObject,6795,rune icon
GameObject,6798,Image
GameObject,6805,exotic alien (tech boss)
GameObject,6807,Image
GameObject,6808,Image
GameObject,6813,main panel (show continue wave offer)
GameObject,6818,BulletFatExplosionBlue (17)
GameObject,6831,Image (4)
GameObject,6832,Image
GameObject,6836,Image (4)
GameObject,6841,supreme alien spawn chance
GameObject,6863,hero glow
GameObject,6865,bosses panel
GameObject,6866,producer num spawns
GameObject,6874,Image
GameObject,6876,Image
GameObject,6885,Image (1)
GameObject,6897,Image (1)
GameObject,6906,Image (1)
GameObject,6909,enemy ui followers (pvp boss)
GameObject,6918,BulletFatExplosionGreen (9)
GameObject,6921,gold icon
GameObject,6941,hero skill power
GameObject,6942,mastery exp
GameObject,6945,starter task highlight (tab research button)
GameObject,6949,Image
GameObject,6960,gift 1 - perm gold
GameObject,6967,runes (1)
GameObject,6968,Image (1)
GameObject,6974,BulletExplosionBlue (3)
GameObject,6977,Image (4)
GameObject,6985,Image (3)
GameObject,6988,ultra exp chance
GameObject,6993,BulletFatExplosionBlue (3)
GameObject,7001,Image
GameObject,7004,boss icon
GameObject,7009,BulletFatExplosionGreen (11)
GameObject,7022,ultimus green tokens
GameObject,7023,Image (1)
GameObject,7024,hero (9)
GameObject,7028,legendary heroes
GameObject,7045,shadow
GameObject,7051,shadow
GameObject,7056,boss rush skipped waves
GameObject,7062,shadow
GameObject,7065,skill duration
GameObject,7067,hero (5)
GameObject,7070,Image (1)
GameObject,7080,ad bonus ultra exp chance
GameObject,7083,shadow
GameObject,7084,warning image (glow)
GameObject,7095,Image
GameObject,7097,shadow
GameObject,7099,shadow
GameObject,7101,bonus gems text
GameObject,7106,Image
GameObject,7109,shadow
GameObject,7114,impacts (mage normal)
GameObject,7115,Image
GameObject,7131,Image
GameObject,7132,energy text
GameObject,7135,battlepass exp
GameObject,7136,supreme shadow runes
GameObject,7142,Image
GameObject,7144,astral synergy group perks (7)
GameObject,7149,Image
GameObject,7161,gold text
GameObject,7164,impacts (range crit)
GameObject,7166,Image
GameObject,7170,warning image (glow)
GameObject,7177,Image (2)
GameObject,7185,rune pack 4
GameObject,7186,pay gems to unlock text
GameObject,7187,Image
GameObject,7189,Image
GameObject,7204,starter task highlight (prestige dmg 1)
GameObject,7209,Image
GameObject,7211,gold icon
GameObject,7215,BulletExplosionBlue (8)
GameObject,7218,Image (1)
GameObject,7224,wave perk effect
GameObject,7225,gems
GameObject,7228,hero name text
GameObject,7235,which upgrades to focus on
GameObject,7236,shadow
GameObject,7239,Image
GameObject,7252,starter task - prestige gold 2
GameObject,7258,Image
GameObject,7260,Image
GameObject,7262,gift 6 - res gems
GameObject,7264,expire text
GameObject,7265,highest wave
GameObject,7267,rune icon (6)
GameObject,7268,active upgrades panel
GameObject,7271,boss icon
GameObject,7274,Image
GameObject,7275,mimic chest exp
GameObject,7278,runes (1)
GameObject,7281,skill mastery
GameObject,7284,wave req text
GameObject,7297,Image (2)
GameObject,7309,starter task highlight (claim rune)
GameObject,7311,Image
GameObject,7317,shadow
GameObject,7327,BulletExplosionBlue (11)
GameObject,7333,BulletFatExplosionGreen (17)
GameObject,7337,gold icon
GameObject,7341,gems (1)
GameObject,7343,exp
GameObject,7354,Image
GameObject,7364,Image (2)
GameObject,7365,research panel
GameObject,7368,Image
GameObject,7373,BulletExplosionBlue (17)
GameObject,7378,BulletExplosionBlue (12)
GameObject,7379,impacts (range normal)
GameObject,7383,splash damage
GameObject,7386,Image
GameObject,7400,shadow
GameObject,7406,highest wave bg
GameObject,7407,supreme alien
GameObject,7410,warning image (glow)
GameObject,7414,upgrade (1)
GameObject,7415,shadow
GameObject,7416,promo hero (4)
GameObject,7418,damage (1)
GameObject,7419,exp icon
GameObject,7421,Image
GameObject,7422,gift 1 - perm gold
GameObject,7423,Image
GameObject,7431,shadow
GameObject,7446,perks text
GameObject,7450,offline perk
GameObject,7457,starter task highlight (build forester min)
GameObject,7461,bonus gems weekend
GameObject,7464,** upgrades panel **
GameObject,7466,boss button
GameObject,7467,hide maxed upgrades
GameObject,7469,astral exp group perks (3)
GameObject,7471,hero (4)
GameObject,7475,BulletFatExplosionFire (8)
GameObject,7481,Image (1)
GameObject,7483,no perks text
GameObject,7494,Image (6)
GameObject,7503,golden trainer
GameObject,7513,spells
GameObject,7525,shadow
GameObject,7532,boss icon
GameObject,7534,shadow
GameObject,7553,BulletFatExplosionBlue (7)
GameObject,7558,gold icon
GameObject,7567,BulletExplosionGreen (4)
GameObject,7570,energy text
GameObject,7577,preset images (1)
GameObject,7582,icon shadow
GameObject,7589,promo bonus gems weekend
GameObject,7591,shadow
GameObject,7598,buy gems button
GameObject,7600,Image (6)
GameObject,7602,Image (1)
GameObject,7603,hero name bg
GameObject,7607,hero name text
GameObject,7617,BulletExplosionFire (5)
GameObject,7623,Image (2)
GameObject,7624,Image (1)
GameObject,7627,Image (2)
GameObject,7629,gems (6)
GameObject,7631,shadow
GameObject,7651,hero frame (0)
GameObject,7652,Image
GameObject,7664,Image (1)
GameObject,7668,warning image (glow)
GameObject,7669,producers
GameObject,7676,Image
GameObject,7677,hero build menu
GameObject,7680,Image
GameObject,7693,hero name text
GameObject,7703,hero (4)
GameObject,7706,skill impact - SwordHitMagicBlue (16)
GameObject,7712,Image
GameObject,7717,boss kills
GameObject,7725,ultimus panel
GameObject,7739,hero mage projectile
GameObject,7748,Image
GameObject,7757,shadow
GameObject,7760,hero name text
GameObject,7762,mimic chest gold
GameObject,7768,warning image (glow)
GameObject,7779,rune text
GameObject,7780,shadow
GameObject,7782,starter task - skiller style
GameObject,7783,wave req text
GameObject,7789,shadow
GameObject,7790,Image (5)
GameObject,7792,Image
GameObject,7800,BulletFatExplosionFire
GameObject,7805,waves
GameObject,7806,shadow
GameObject,7807,supreme spawns
GameObject,7808,Image
GameObject,7813,spells button
GameObject,7815,Image
GameObject,7817,rank exp
GameObject,7826,BulletFatExplosionGreen (13)
GameObject,7831,shadow
GameObject,7834,Image
GameObject,7851,starter task highlight (build hunter min)
GameObject,7852,gems icon
GameObject,7877,Image (1)
GameObject,7880,starter task highlight (boss skills only)
GameObject,7892,Image (1)
GameObject,7898,BulletExplosionGreen (13)
GameObject,7912,shadow
GameObject,7925,Image
GameObject,7927,Image
GameObject,7933,Image
GameObject,7939,energy text
GameObject,7955,BulletExplosionFire (13)
GameObject,7957,gold text
GameObject,7972,Image
GameObject,7974,boss dmg
GameObject,7975,wave lock cover
GameObject,7985,boss icon
GameObject,7991,runes (1)
GameObject,7993,promo hero (3)
GameObject,7994,producer golden chance
GameObject,8005,rune icon
GameObject,8012,BulletFatExplosionFire (4)
GameObject,8029,Image (1)
GameObject,8030,hero icon
GameObject,8031,runes
GameObject,8032,gem pack
GameObject,8037,Image
GameObject,8039,Image
GameObject,8044,BulletFatExplosionBlue (15)
GameObject,8055,Image
GameObject,8058,Image (1)
GameObject,8066,spell cd instant chance (time warp)
GameObject,8074,shadow
GameObject,8087,damage (2)
GameObject,8089,ultimus max spawns
GameObject,8097,expire text
GameObject,8099,starter task highlight (focus boss)
GameObject,8100,Image (2)
GameObject,8108,Image (1)
GameObject,8109,shadow alien hp scaling
GameObject,8115,shadow
GameObject,8116,runes (2)
GameObject,8135,HeroManager
GameObject,8149,hero range circle
GameObject,8152,Image (1)
GameObject,8155,Image (4)
GameObject,8157,supreme ultimus
GameObject,8162,prestige button (1)
GameObject,8166,res gems panel
GameObject,8170,bat mage
GameObject,8175,shadow
GameObject,8188,BulletFatExplosionBlue (12)
GameObject,8191,trainer exp
GameObject,8192,Image
GameObject,8195,Image
GameObject,8196,perks text
GameObject,8201,hero glow
GameObject,8203,prestige bg
GameObject,8208,energy text
GameObject,8218,supreme 1/2 runes
GameObject,8228,rank exp
GameObject,8235,spell cd text
GameObject,8237,rank exp text
GameObject,8239,upgrade (2)
GameObject,8240,Image
GameObject,8246,BulletExplosionFire (2)
GameObject,8259,Image (1)
GameObject,8265,boss icon
GameObject,8278,alien (wave locked)
GameObject,8282,Image
GameObject,8283,starter task highlight (prestige button)
GameObject,8284,hero (8)
GameObject,8289,Image
GameObject,8295,Image (4)
GameObject,8297,expire text
GameObject,8298,BulletExplosionGreen (19)
GameObject,8305,energy income text
GameObject,8313,hero name text
GameObject,8314,prestige panel (new layout)
GameObject,8315,highest wave text
GameObject,8316,ultimus reminder section
GameObject,8321,Image
GameObject,8324,map image
GameObject,8326,trainer cooldown
GameObject,8328,shadow
GameObject,8335,starter task highlight (spawn trainer)
GameObject,8338,HERO PREFABS
GameObject,8343,Image
GameObject,8347,heroes button
GameObject,8348,hero glow
GameObject,8349,hero name bg
GameObject,8356,shadow
GameObject,8360,ultimus reward
GameObject,8364,BulletExplosionGreen (15)
GameObject,8367,Image (1)
GameObject,8372,perks text
GameObject,8375,Image (1)
GameObject,8377,promo hero (10)
GameObject,8381,hero melee projectile
GameObject,8382,shadow
GameObject,8383,Image
GameObject,8385,confirm reset map perks panel
GameObject,8394,hero (9)
GameObject,8398,hero icon
GameObject,8404,Image
GameObject,8409,Image
GameObject,8437,training dummy (exp boss)
GameObject,8439,boss button (locked)
GameObject,8443,starter task highlight (prestige gold 1)
GameObject,8451,shadow
GameObject,8453,Image (1)
GameObject,8455,shadow
GameObject,8462,Image
GameObject,8469,header banner image
GameObject,8473,Image (2)
GameObject,8489,starter task highlight (spawn trainer)
GameObject,8492,runes (1)
GameObject,8493,skill impact - SwordHitMagicBlue (10)
GameObject,8495,gems (10)
GameObject,8500,focus boss
GameObject,8503,Image (3)
GameObject,8508,prestige text
GameObject,8522,promo hero (12)
GameObject,8527,gift 1 - perm gold
GameObject,8528,waves text
GameObject,8536,map upgrades button
GameObject,8541,shadow
GameObject,8548,Image
GameObject,8551,astral map perks (all)
GameObject,8554,2x battlepass exp
GameObject,8560,runes panel
GameObject,8561,energy icon
GameObject,8566,shadow
GameObject,8568,Image (2)
GameObject,8575,Image (3)
GameObject,8591,Image (1)
GameObject,8594,astral skills group perks (6)
GameObject,8595,gems text (normal)
GameObject,8596,prestige power
GameObject,8599,gems
GameObject,8605,Image
GameObject,8609,spell (1)
GameObject,8617,highest wave bg
GameObject,8627,hero glow
GameObject,8628,Image
GameObject,8633,Image
GameObject,8634,normal gems panel
GameObject,8645,***** ULTRA BOSSES *****
GameObject,8649,Image (4)
GameObject,8650,Image
GameObject,8652,Image
GameObject,8661,Image
GameObject,8663,boss icon
GameObject,8665,BulletFatExplosionFire (11)
GameObject,8673,spells presets panel (after upgrades panel because it can cover it)
GameObject,8676,skill cd
GameObject,8677,promo hero (1)
GameObject,8680,gems text
GameObject,8687,gained exp text
GameObject,8689,shadow
GameObject,8694,na cover (melee)
GameObject,8697,shadow
GameObject,8701,Image
GameObject,8707,gold icon
GameObject,8708,exp slider
GameObject,8709,shadow
GameObject,8719,Image (1)
GameObject,8722,goblin (gold boss)
GameObject,8723,gift 4 - perm exp (%)
GameObject,8733,Image (3)
GameObject,8741,Image
GameObject,8744,Image (1)
GameObject,8747,Image
GameObject,8748,hero name bg
GameObject,8757,melee panel
GameObject,8763,hero frame (2)
GameObject,8767,locked wave cover
GameObject,8768,Image
GameObject,8771,collider to detect clicks off hero
GameObject,8775,Image
GameObject,8786,promo hero (1)
GameObject,8794,gems text
GameObject,8797,shadow
GameObject,8801,Image
GameObject,8804,Image
GameObject,8813,shadow
GameObject,8817,starter task highlight (build forester max)
GameObject,8819,bonus gems text
GameObject,8828,Image
GameObject,8838,range panel
GameObject,8843,gift 2 - perm energy
GameObject,8850,warning image (glow)
GameObject,8851,hero frame (2)
GameObject,8852,use skill particles (list)
GameObject,8856,bonus gems text (1)
GameObject,8857,Image (6)
GameObject,8864,Image (2)
GameObject,8867,Image (4)
GameObject,8872,Image
GameObject,8873,Image (2)
GameObject,8877,highest wave text
GameObject,8885,Image
GameObject,8897,hide maxed upgrades
GameObject,8899,shadow
GameObject,8906,purchase hero button
GameObject,8918,gift 3 - perm prestige
GameObject,8932,boss icon
GameObject,8938,ultra boss
GameObject,8941,upgrade (1)
GameObject,8953,Image
GameObject,8955,starter task highlight (tab prestige button)
GameObject,8960,shadow
GameObject,8961,shadow
GameObject,8962,hero (5)
GameObject,8966,normal gems panel
GameObject,8981,rune pack 4
GameObject,8982,Image
GameObject,8986,energy income (1)
GameObject,8987,energy icon
GameObject,8991,Image
GameObject,8993,shadow
GameObject,8996,Image
GameObject,9004,energy icon
GameObject,9012,BulletExplosionGreen (2)
GameObject,9017,Image
GameObject,9022,hero (7)
GameObject,9026,energy icon
GameObject,9029,BulletExplosionBlue (4)
GameObject,9034,active spells panel
GameObject,9043,Image
GameObject,9044,Image (4)
GameObject,9046,mastery 2x exp chance (range)
GameObject,9049,map perks
GameObject,9050,hero (9)
GameObject,9057,shadow
GameObject,9058,hero (2)
GameObject,9062,Image
GameObject,9070,Image
GameObject,9076,Image
GameObject,9083,shadow
GameObject,9084,Image
GameObject,9099,shadow
GameObject,9104,bonus gems text (1)
GameObject,9106,range panel
GameObject,9109,gift 3 - perm prestige
GameObject,9113,Image
GameObject,9119,Image
GameObject,9144,BulletFatExplosionBlue (6)
GameObject,9147,shadow
GameObject,9149,gift 6 - res gems
GameObject,9150,wave amt button
GameObject,9151,rune icon (2)
GameObject,9161,BulletFatExplosionBlue (2)
GameObject,9164,Image
GameObject,9171,prestige text
GameObject,9190,hero (3)
GameObject,9194,shadow
GameObject,9200,Image (2)
GameObject,9209,Image (1)
GameObject,9217,BulletFatExplosionGreen (7)
GameObject,9226,Image (3)
GameObject,9232,BulletExplosionGreen (3)
GameObject,9243,Image (5)
GameObject,9244,Image
GameObject,9251,Image (4)
GameObject,9256,ad bonus ultra exp amount
GameObject,9259,energy text
GameObject,9269,runes (2)
GameObject,9270,Image
GameObject,9272,Image
GameObject,9305,Image (6)
GameObject,9308,warning image (glow)
GameObject,9313,BulletExplosionBlue (9)
GameObject,9315,producer cooldown
GameObject,9317,hero (8)
GameObject,9319,Image (2)
GameObject,9320,Image
GameObject,9323,Image
GameObject,9344,gold icon
GameObject,9345,shadow
GameObject,9360,Image (2)
GameObject,9364,rank exp (%)
GameObject,9365,Image
